,Fitness,all,run
2615,0.4771213,0.4771213,47
2792,0.4771213,0.4771213,47
2852,0.4771213,0.4771213,47
2985,0.60206,0.60206,47
3005,0.60206,0.60206,47
3136,0.60206,0.60206,47
3213,0.60206,0.60206,47
3315,0.60206,0.60206,47
3405,0.60206,0.60206,47
3509,0.60206,0.60206,47
3609,0.60206,0.60206,47
3700,0.69897,0.69897,47
3853,0.69897,0.69897,47
3957,0.69897,0.69897,47
4064,0.69897,0.69897,47
4143,0.69897,0.69897,47
4205,0.69897,0.69897,47
4312,0.7781513,0.7781513,47
4422,0.7781513,0.7781513,47
4517,0.7781513,0.7781513,47
4603,0.7781513,0.7781513,47
4722,0.7781513,0.7781513,47
4814,0.7781513,0.7781513,47
4951,0.7781513,0.7781513,47
5021,0.7781513,0.7781513,47
5121,0.7781513,0.7781513,47
5205,0.7781513,0.7781513,47
5302,0.7781513,0.7781513,47
5409,0.7781513,0.7781513,47
5502,0.7781513,0.7781513,47
5601,0.7781513,0.7781513,47
5701,0.7781513,0.7781513,47
5800,0.7781513,0.7781513,47
5900,0.7781513,0.7781513,47
6002,0.7781513,0.7781513,47
6101,0.7781513,0.7781513,47
6210,0.7781513,0.7781513,47
6305,0.7781513,0.7781513,47
6402,0.7781513,0.7781513,47
6506,0.7781513,0.7781513,47
6600,0.7781513,0.7781513,47
6702,0.7781513,0.7781513,47
6800,0.7781513,0.7781513,47
6901,0.7781513,0.7781513,47
7000,0.7781513,0.7781513,47
7102,0.7781513,0.7781513,47
7201,0.7781513,0.7781513,47
7300,0.7781513,0.7781513,47
7400,0.7781513,0.7781513,47
7500,0.7781513,0.7781513,47
7601,0.7781513,0.7781513,47
7700,0.7781513,0.7781513,47
7800,0.7781513,0.7781513,47
7900,0.7781513,0.7781513,47
8002,0.7781513,0.7781513,47
8103,0.7781513,0.7781513,47
8200,0.7781513,0.7781513,47
8301,0.7781513,0.7781513,47
8400,0.7781513,0.7781513,47
8501,0.7781513,0.7781513,47
8602,0.7781513,0.7781513,47
8700,0.7781513,0.7781513,47
8800,0.7781513,0.7781513,47
8900,0.7781513,0.7781513,47
9000,0.7781513,0.7781513,47
9100,0.7781513,0.7781513,47
9200,0.7781513,0.7781513,47
9301,0.7781513,0.7781513,47
9400,0.7781513,0.7781513,47
9501,0.7781513,0.7781513,47
9600,0.7781513,0.7781513,47
9702,0.7781513,0.7781513,47
9800,0.7781513,0.7781513,47
9903,0.7781513,0.7781513,47
10000,0.7781513,0.7781513,47
0,0.0,0.0,48
140,0.30103,0.30103,48
223,0.30103,0.30103,48
300,0.0,0.0,48
400,0.0,0.0,48
500,0.0,0.0,48
666,0.30103,0.30103,48
712,0.4771213,0.4771213,48
805,0.4771213,0.4771213,48
909,0.4771213,0.4771213,48
1001,0.4771213,0.4771213,48
1108,0.4771213,0.4771213,48
1203,0.4771213,0.4771213,48
1300,0.4771213,0.4771213,48
1400,0.4771213,0.4771213,48
1506,0.60206,0.60206,48
1676,0.60206,0.60206,48
1705,0.60206,0.60206,48
1806,0.60206,0.60206,48
1900,0.60206,0.60206,48
2001,0.60206,0.60206,48
2122,0.69897,0.69897,48
2245,0.69897,0.69897,48
2304,0.69897,0.69897,48
2404,0.69897,0.69897,48
2560,0.69897,0.69897,48
2620,0.69897,0.69897,48
2704,0.69897,0.69897,48
2820,0.69897,0.69897,48
2924,0.7781513,0.7781513,48
3030,0.7781513,0.7781513,48
3102,0.69897,0.69897,48
3200,0.69897,0.69897,48
3310,0.7781513,0.7781513,48
3481,0.7781513,0.7781513,48
3584,0.7781513,0.7781513,48
3667,0.7781513,0.7781513,48
3704,0.7781513,0.7781513,48
3811,0.7781513,0.7781513,48
3919,0.7781513,0.7781513,48
4023,0.7781513,0.7781513,48
4110,0.7781513,0.7781513,48
4227,0.7781513,0.7781513,48
4306,0.7781513,0.7781513,48
4405,0.7781513,0.7781513,48
4502,0.7781513,0.7781513,48
4601,0.7781513,0.7781513,48
4714,0.7781513,0.7781513,48
4801,0.7781513,0.7781513,48
4901,0.7781513,0.7781513,48
5006,0.7781513,0.7781513,48
5104,0.7781513,0.7781513,48
5201,0.7781513,0.7781513,48
5301,0.7781513,0.7781513,48
5403,0.7781513,0.7781513,48
5506,0.7781513,0.7781513,48
5601,0.7781513,0.7781513,48
5701,0.7781513,0.7781513,48
5800,0.7781513,0.7781513,48
5900,0.7781513,0.7781513,48
6003,0.7781513,0.7781513,48
6102,0.7781513,0.7781513,48
6202,0.7781513,0.7781513,48
6304,0.7781513,0.7781513,48
6402,0.7781513,0.7781513,48
6501,0.7781513,0.7781513,48
6600,0.7781513,0.7781513,48
6700,0.7781513,0.7781513,48
6800,0.7781513,0.7781513,48
6901,0.7781513,0.7781513,48
7002,0.7781513,0.7781513,48
7100,0.7781513,0.7781513,48
7200,0.7781513,0.7781513,48
7301,0.7781513,0.7781513,48
7401,0.7781513,0.7781513,48
7500,0.7781513,0.7781513,48
7600,0.7781513,0.7781513,48
7700,0.7781513,0.7781513,48
7800,0.7781513,0.7781513,48
7900,0.7781513,0.7781513,48
8001,0.7781513,0.7781513,48
8100,0.7781513,0.7781513,48
8200,0.7781513,0.7781513,48
8300,0.7781513,0.7781513,48
8401,0.7781513,0.7781513,48
8500,0.7781513,0.7781513,48
8600,0.7781513,0.7781513,48
8701,0.7781513,0.7781513,48
8800,0.7781513,0.7781513,48
8900,0.7781513,0.7781513,48
9000,0.7781513,0.7781513,48
9100,0.7781513,0.7781513,48
9200,0.7781513,0.7781513,48
9301,0.7781513,0.7781513,48
9400,0.7781513,0.7781513,48
9500,0.7781513,0.7781513,48
9600,0.7781513,0.7781513,48
9700,0.7781513,0.7781513,48
9800,0.7781513,0.7781513,48
9900,0.7781513,0.7781513,48
10000,0.7781513,0.7781513,48
0,0.0,0.0,49
100,0.0,0.0,49
200,0.0,0.0,49
300,0.0,0.0,49
478,0.30103,0.30103,49
500,0.0,0.0,49
600,0.0,0.0,49
700,0.0,0.0,49
800,0.0,0.0,49
900,0.0,0.0,49
1000,0.0,0.0,49
1100,0.0,0.0,49
1201,0.0,0.0,49
1388,0.0,0.0,49
1422,0.0,0.0,49
1500,0.0,0.0,49
1600,0.0,0.0,49
1700,0.0,0.0,49
1800,0.0,0.0,49
1900,0.0,0.0,49
2000,0.0,0.0,49
2115,0.30103,0.30103,49
2203,0.4771213,0.4771213,49
2309,0.60206,0.60206,49
2434,0.60206,0.60206,49
2501,0.60206,0.60206,49
2623,0.60206,0.60206,49
2717,0.60206,0.60206,49
2816,0.60206,0.60206,49
2903,0.60206,0.60206,49
3019,0.60206,0.60206,49
3102,0.60206,0.60206,49
3273,0.69897,0.69897,49
3304,0.69897,0.69897,49
3405,0.69897,0.69897,49
3506,0.69897,0.69897,49
3601,0.69897,0.69897,49
3712,0.7781513,0.7781513,49
3820,0.7781513,0.7781513,49
3917,0.7781513,0.7781513,49
4012,0.7781513,0.7781513,49
4106,0.7781513,0.7781513,49
4214,0.7781513,0.7781513,49
4303,0.7781513,0.7781513,49
4437,0.7781513,0.7781513,49
4508,0.7781513,0.7781513,49
4617,0.7781513,0.7781513,49
4727,0.7781513,0.7781513,49
4809,0.7781513,0.7781513,49
4908,0.7781513,0.7781513,49
5000,0.7781513,0.7781513,49
5106,0.7781513,0.7781513,49
5200,0.7781513,0.7781513,49
5310,0.7781513,0.7781513,49
5401,0.7781513,0.7781513,49
5502,0.7781513,0.7781513,49
5600,0.7781513,0.7781513,49
5703,0.7781513,0.7781513,49
5800,0.7781513,0.7781513,49
5903,0.7781513,0.7781513,49
6000,0.7781513,0.7781513,49
6101,0.7781513,0.7781513,49
6205,0.7781513,0.7781513,49
6301,0.7781513,0.7781513,49
6400,0.7781513,0.7781513,49
6500,0.7781513,0.7781513,49
6603,0.7781513,0.7781513,49
6703,0.7781513,0.7781513,49
6800,0.7781513,0.7781513,49
6900,0.7781513,0.7781513,49
7000,0.7781513,0.7781513,49
7101,0.7781513,0.7781513,49
7200,0.7781513,0.7781513,49
7301,0.7781513,0.7781513,49
7400,0.7781513,0.7781513,49
7500,0.7781513,0.7781513,49
7601,0.7781513,0.7781513,49
7701,0.7781513,0.7781513,49
7800,0.7781513,0.7781513,49
7900,0.7781513,0.7781513,49
8000,0.7781513,0.7781513,49
8101,0.7781513,0.7781513,49
8200,0.7781513,0.7781513,49
8301,0.7781513,0.7781513,49
8402,0.7781513,0.7781513,49
8501,0.7781513,0.7781513,49
8601,0.7781513,0.7781513,49
8700,0.7781513,0.7781513,49
8800,0.7781513,0.7781513,49
8900,0.7781513,0.7781513,49
9000,0.7781513,0.7781513,49
9103,0.7781513,0.7781513,49
9200,0.7781513,0.7781513,49
9302,0.7781513,0.7781513,49
9402,0.7781513,0.7781513,49
9502,0.7781513,0.7781513,49
9600,0.7781513,0.7781513,49
9701,0.7781513,0.7781513,49
9804,0.7781513,0.7781513,49
9901,0.7781513,0.7781513,49
10001,0.7781513,0.7781513,49
0,0.0,0.0,50
100,0.0,0.0,50
200,0.0,0.0,50
300,0.0,0.0,50
400,0.0,0.0,50
500,0.0,0.0,50
600,0.0,0.0,50
700,0.0,0.0,50
800,0.0,0.0,50
900,0.0,0.0,50
1000,0.0,0.0,50
1100,0.0,0.0,50
1200,0.0,0.0,50
1300,0.0,0.0,50
1401,0.0,0.0,50
1500,-1.0,-1.0,50
1600,-1.0,-1.0,50
1749,0.0,0.0,50
1820,0.0,0.0,50
1905,0.0,0.0,50
2047,0.0,0.0,50
2173,0.0,0.0,50
2201,0.0,0.0,50
2340,0.30103,0.30103,50
2419,0.0,0.0,50
2560,0.0,0.0,50
2656,0.0,0.0,50
2736,0.0,0.0,50
2815,0.30103,0.30103,50
2950,0.0,0.0,50
3000,-1.0,-1.0,50
3126,0.0,0.0,50
3200,-1.0,-1.0,50
3338,0.0,0.0,50
3454,0.0,0.0,50
3511,0.0,0.0,50
3600,-1.0,-1.0,50
3700,-1.0,-1.0,50
3803,0.0,0.0,50
3935,0.30103,0.30103,50
4086,0.0,0.0,50
4100,-1.0,-1.0,50
4201,0.0,0.0,50
4322,0.30103,0.30103,50
4456,0.30103,0.30103,50
4572,0.0,0.0,50
4628,0.0,0.0,50
4700,-1.0,-1.0,50
4847,0.0,0.0,50
4905,0.0,0.0,50
5020,0.0,0.0,50
5100,-1.0,-1.0,50
5200,-1.0,-1.0,50
5337,0.0,0.0,50
5400,-1.0,-1.0,50
5500,-1.0,-1.0,50
5600,-1.0,-1.0,50
5726,0.30103,0.30103,50
5843,0.30103,0.30103,50
5987,0.4771213,0.4771213,50
6088,0.30103,0.30103,50
6117,0.0,0.0,50
6200,-1.0,-1.0,50
6300,-1.0,-1.0,50
6432,0.0,0.0,50
6573,0.30103,0.30103,50
6638,0.30103,0.30103,50
6789,0.0,0.0,50
6809,0.0,0.0,50
6906,0.0,0.0,50
7005,0.0,0.0,50
7100,-1.0,-1.0,50
7215,0.0,0.0,50
7373,0.0,0.0,50
7400,-1.0,-1.0,50
7500,-1.0,-1.0,50
7600,-1.0,-1.0,50
7742,0.0,0.0,50
7800,-1.0,-1.0,50
7900,-1.0,-1.0,50
8002,0.0,0.0,50
8129,0.0,0.0,50
8207,0.0,0.0,50
8307,0.30103,0.30103,50
8430,0.0,0.0,50
8501,0.0,0.0,50
8645,0.0,0.0,50
8703,0.0,0.0,50
8802,0.4771213,0.4771213,50
8980,0.30103,0.30103,50
9000,-1.0,-1.0,50
9114,0.0,0.0,50
9236,0.0,0.0,50
9300,-1.0,-1.0,50
9400,-1.0,-1.0,50
9598,0.30103,0.30103,50
9600,-1.0,-1.0,50
9700,-1.0,-1.0,50
9844,0.4771213,0.4771213,50
9903,0.0,0.0,50
10048,0.0,0.0,50
0,0.0,0.0,51
101,0.0,0.0,51
200,-1.0,-1.0,51
344,0.0,0.0,51
402,0.0,0.0,51
540,0.0,0.0,51
674,0.4771213,0.4771213,51
757,0.30103,0.30103,51
857,0.4771213,0.4771213,51
979,0.4771213,0.4771213,51
1044,0.30103,0.30103,51
1113,0.0,0.0,51
1215,0.0,0.0,51
1381,0.0,0.0,51
1400,-1.0,-1.0,51
1546,0.0,0.0,51
1689,0.0,0.0,51
1700,-1.0,-1.0,51
1800,-1.0,-1.0,51
1943,0.0,0.0,51
2008,0.0,0.0,51
2100,-1.0,-1.0,51
2206,0.0,0.0,51
2303,0.0,0.0,51
2400,-1.0,-1.0,51
2537,0.0,0.0,51
2600,-1.0,-1.0,51
2700,-1.0,-1.0,51
2800,-1.0,-1.0,51
2900,-1.0,-1.0,51
3012,0.0,0.0,51
3153,0.0,0.0,51
3215,0.30103,0.30103,51
3328,0.0,0.0,51
3462,0.30103,0.30103,51
3500,-1.0,-1.0,51
3692,0.30103,0.30103,51
3781,0.0,0.0,51
3831,0.4771213,0.4771213,51
3955,0.4771213,0.4771213,51
4024,0.0,0.0,51
4100,-1.0,-1.0,51
4210,0.0,0.0,51
4308,0.0,0.0,51
4415,0.0,0.0,51
4520,0.0,0.0,51
4600,-1.0,-1.0,51
4700,-1.0,-1.0,51
4800,-1.0,-1.0,51
4900,-1.0,-1.0,51
5000,-1.0,-1.0,51
5104,0.0,0.0,51
5223,0.30103,0.30103,51
5309,0.0,0.0,51
5441,0.0,0.0,51
5523,0.0,0.0,51
5602,0.4771213,0.4771213,51
5703,0.30103,0.30103,51
5800,0.30103,0.30103,51
5900,0.30103,0.30103,51
6000,0.30103,0.30103,51
6100,0.30103,0.30103,51
6258,0.4771213,0.4771213,51
6310,0.4771213,0.4771213,51
6448,0.60206,0.60206,51
6504,0.60206,0.60206,51
6634,0.60206,0.60206,51
6742,0.60206,0.60206,51
6824,0.60206,0.60206,51
6909,0.60206,0.60206,51
7002,0.60206,0.60206,51
7172,0.69897,0.69897,51
7296,0.69897,0.69897,51
7393,0.69897,0.69897,51
7400,0.60206,0.60206,51
7502,0.60206,0.60206,51
7603,0.69897,0.69897,51
7710,0.69897,0.69897,51
7806,0.69897,0.69897,51
7904,0.69897,0.69897,51
8015,0.69897,0.69897,51
8129,0.69897,0.69897,51
8235,0.69897,0.69897,51
8315,0.69897,0.69897,51
8435,0.69897,0.69897,51
8510,0.69897,0.69897,51
8606,0.69897,0.69897,51
8716,0.69897,0.69897,51
8811,0.69897,0.69897,51
8903,0.69897,0.69897,51
9010,0.69897,0.69897,51
9113,0.69897,0.69897,51
9203,0.69897,0.69897,51
9309,0.69897,0.69897,51
9400,0.69897,0.69897,51
9501,0.69897,0.69897,51
9603,0.69897,0.69897,51
9700,0.69897,0.69897,51
9803,0.69897,0.69897,51
9902,0.69897,0.69897,51
10000,0.69897,0.69897,51
0,0.0,0.0,52
100,0.0,0.0,52
200,0.0,0.0,52
300,0.0,0.0,52
400,0.0,0.0,52
500,0.0,0.0,52
655,0.30103,0.30103,52
701,0.30103,0.30103,52
855,0.4771213,0.4771213,52
902,0.4771213,0.4771213,52
1001,0.4771213,0.4771213,52
1100,0.4771213,0.4771213,52
1201,0.4771213,0.4771213,52
1300,0.4771213,0.4771213,52
1443,0.60206,0.60206,52
1502,0.60206,0.60206,52
1613,0.60206,0.60206,52
1701,0.60206,0.60206,52
1800,0.60206,0.60206,52
1900,0.60206,0.60206,52
2041,0.69897,0.69897,52
2151,0.69897,0.69897,52
2255,0.69897,0.69897,52
2301,0.60206,0.60206,52
2400,0.60206,0.60206,52
2553,0.69897,0.69897,52
2624,0.69897,0.69897,52
2701,0.69897,0.69897,52
2815,0.69897,0.69897,52
2913,0.69897,0.69897,52
3010,0.69897,0.69897,52
3101,0.69897,0.69897,52
3240,0.7781513,0.7781513,52
3300,0.69897,0.69897,52
3402,0.7781513,0.7781513,52
3502,0.7781513,0.7781513,52
3637,0.7781513,0.7781513,52
3700,0.7781513,0.7781513,52
3815,0.7781513,0.7781513,52
3914,0.7781513,0.7781513,52
4021,0.7781513,0.7781513,52
4107,0.7781513,0.7781513,52
4202,0.7781513,0.7781513,52
4300,0.7781513,0.7781513,52
4410,0.7781513,0.7781513,52
4500,0.7781513,0.7781513,52
4602,0.7781513,0.7781513,52
4704,0.7781513,0.7781513,52
4800,0.7781513,0.7781513,52
4901,0.7781513,0.7781513,52
5001,0.7781513,0.7781513,52
5103,0.7781513,0.7781513,52
5209,0.7781513,0.7781513,52
5301,0.7781513,0.7781513,52
5403,0.7781513,0.7781513,52
5501,0.7781513,0.7781513,52
5600,0.7781513,0.7781513,52
5700,0.7781513,0.7781513,52
5800,0.7781513,0.7781513,52
5901,0.7781513,0.7781513,52
6000,0.7781513,0.7781513,52
6100,0.7781513,0.7781513,52
6201,0.7781513,0.7781513,52
6300,0.7781513,0.7781513,52
6400,0.7781513,0.7781513,52
6500,0.7781513,0.7781513,52
6602,0.7781513,0.7781513,52
6700,0.7781513,0.7781513,52
6801,0.7781513,0.7781513,52
6900,0.7781513,0.7781513,52
7000,0.7781513,0.7781513,52
7100,0.7781513,0.7781513,52
7200,0.7781513,0.7781513,52
7300,0.7781513,0.7781513,52
7400,0.7781513,0.7781513,52
7505,0.7781513,0.7781513,52
7600,0.7781513,0.7781513,52
7706,0.7781513,0.7781513,52
7800,0.7781513,0.7781513,52
7900,0.7781513,0.7781513,52
8000,0.7781513,0.7781513,52
8100,0.7781513,0.7781513,52
8201,0.7781513,0.7781513,52
8300,0.7781513,0.7781513,52
8400,0.7781513,0.7781513,52
8501,0.7781513,0.7781513,52
8600,0.7781513,0.7781513,52
8701,0.7781513,0.7781513,52
8800,0.7781513,0.7781513,52
8900,0.7781513,0.7781513,52
9001,0.7781513,0.7781513,52
9100,0.7781513,0.7781513,52
9200,0.7781513,0.7781513,52
9300,0.7781513,0.7781513,52
9400,0.7781513,0.7781513,52
9500,0.7781513,0.7781513,52
9600,0.7781513,0.7781513,52
9701,0.7781513,0.7781513,52
9800,0.7781513,0.7781513,52
9900,0.7781513,0.7781513,52
10000,0.7781513,0.7781513,52
0,0.0,0.0,53
100,0.0,0.0,53
200,0.0,0.0,53
301,0.0,0.0,53
407,0.0,0.0,53
517,0.0,0.0,53
600,-1.0,-1.0,53
700,-1.0,-1.0,53
835,0.4771213,0.4771213,53
909,0.0,0.0,53
1006,0.0,0.0,53
1112,0.0,0.0,53
1240,0.0,0.0,53
1319,0.0,0.0,53
1443,0.0,0.0,53
1526,0.0,0.0,53
1650,0.0,0.0,53
1700,-1.0,-1.0,53
1800,-1.0,-1.0,53
1973,0.0,0.0,53
2057,0.0,0.0,53
2148,0.0,0.0,53
2271,0.0,0.0,53
2352,0.0,0.0,53
2400,-1.0,-1.0,53
2500,-1.0,-1.0,53
2600,-1.0,-1.0,53
2778,0.0,0.0,53
2800,-1.0,-1.0,53
2900,-1.0,-1.0,53
3040,0.0,0.0,53
3137,0.0,0.0,53
3200,-1.0,-1.0,53
3315,0.0,0.0,53
3400,-1.0,-1.0,53
3520,0.0,0.0,53
3640,0.0,0.0,53
3703,0.0,0.0,53
3800,0.0,0.0,53
3900,0.0,0.0,53
4050,0.30103,0.30103,53
4100,0.30103,0.30103,53
4260,0.4771213,0.4771213,53
4346,0.4771213,0.4771213,53
4407,0.4771213,0.4771213,53
4501,0.4771213,0.4771213,53
4664,0.60206,0.60206,53
4738,0.60206,0.60206,53
4801,0.60206,0.60206,53
4914,0.60206,0.60206,53
5014,0.60206,0.60206,53
5119,0.60206,0.60206,53
5203,0.60206,0.60206,53
5303,0.60206,0.60206,53
5425,0.60206,0.60206,53
5535,0.69897,0.69897,53
5601,0.69897,0.69897,53
5747,0.69897,0.69897,53
5847,0.69897,0.69897,53
5906,0.69897,0.69897,53
6057,0.69897,0.69897,53
6155,0.69897,0.69897,53
6266,0.69897,0.69897,53
6308,0.7781513,0.7781513,53
6426,0.69897,0.69897,53
6530,0.69897,0.69897,53
6609,0.69897,0.69897,53
6706,0.69897,0.69897,53
6813,0.69897,0.69897,53
6903,0.69897,0.69897,53
7006,0.69897,0.69897,53
7167,0.7781513,0.7781513,53
7255,0.7781513,0.7781513,53
7383,0.7781513,0.7781513,53
7401,0.69897,0.69897,53
7507,0.69897,0.69897,53
7601,0.69897,0.69897,53
7706,0.69897,0.69897,53
7800,0.69897,0.69897,53
7902,0.69897,0.69897,53
8003,0.69897,0.69897,53
8103,0.69897,0.69897,53
8200,0.69897,0.69897,53
8306,0.69897,0.69897,53
8405,0.69897,0.69897,53
8500,0.69897,0.69897,53
8614,0.69897,0.69897,53
8705,0.69897,0.69897,53
8800,0.69897,0.69897,53
8900,0.69897,0.69897,53
9006,0.69897,0.69897,53
9100,0.69897,0.69897,53
9202,0.69897,0.69897,53
9304,0.69897,0.69897,53
9403,0.69897,0.69897,53
9506,0.69897,0.69897,53
9600,0.69897,0.69897,53
9739,0.7781513,0.7781513,53
9801,0.69897,0.69897,53
9904,0.69897,0.69897,53
10002,0.69897,0.69897,53
0,0.0,0.0,54
152,0.30103,0.30103,54
203,0.30103,0.30103,54
399,0.30103,0.30103,54
471,0.30103,0.30103,54
543,0.30103,0.30103,54
619,0.30103,0.30103,54
700,0.0,0.0,54
800,0.0,0.0,54
902,0.0,0.0,54
1000,-1.0,-1.0,54
1100,-1.0,-1.0,54
1200,-1.0,-1.0,54
1300,-1.0,-1.0,54
1446,0.0,0.0,54
1572,0.0,0.0,54
1600,-1.0,-1.0,54
1700,-1.0,-1.0,54
1810,0.0,0.0,54
1905,0.30103,0.30103,54
2019,0.30103,0.30103,54
2110,0.0,0.0,54
2200,-1.0,-1.0,54
2340,0.0,0.0,54
2414,0.0,0.0,54
2500,-1.0,-1.0,54
2600,-1.0,-1.0,54
2762,0.0,0.0,54
2804,0.0,0.0,54
2947,0.0,0.0,54
3071,0.0,0.0,54
3146,0.0,0.0,54
3240,0.30103,0.30103,54
3340,0.0,0.0,54
3424,0.30103,0.30103,54
3505,0.0,0.0,54
3604,0.0,0.0,54
3747,0.30103,0.30103,54
3805,0.0,0.0,54
3928,0.0,0.0,54
4000,-1.0,-1.0,54
4100,-1.0,-1.0,54
4200,-1.0,-1.0,54
4300,-1.0,-1.0,54
4400,-1.0,-1.0,54
4564,0.0,0.0,54
4664,0.30103,0.30103,54
4704,0.0,0.0,54
4888,0.0,0.0,54
4911,0.0,0.0,54
5034,0.0,0.0,54
5107,0.30103,0.30103,54
5233,0.0,0.0,54
5300,-1.0,-1.0,54
5412,0.0,0.0,54
5502,0.0,0.0,54
5638,0.0,0.0,54
5700,-1.0,-1.0,54
5800,-1.0,-1.0,54
5924,0.0,0.0,54
6000,-1.0,-1.0,54
6126,0.0,0.0,54
6233,0.0,0.0,54
6395,0.30103,0.30103,54
6400,-1.0,-1.0,54
6546,0.0,0.0,54
6602,0.30103,0.30103,54
6760,0.0,0.0,54
6816,0.30103,0.30103,54
6940,0.0,0.0,54
7008,0.0,0.0,54
7100,-1.0,-1.0,54
7200,-1.0,-1.0,54
7325,0.0,0.0,54
7410,0.0,0.0,54
7557,0.30103,0.30103,54
7600,-1.0,-1.0,54
7726,0.0,0.0,54
7821,0.0,0.0,54
7977,0.0,0.0,54
8024,0.0,0.0,54
8156,0.0,0.0,54
8202,0.0,0.0,54
8362,0.0,0.0,54
8433,0.0,0.0,54
8500,-1.0,-1.0,54
8626,0.0,0.0,54
8712,0.0,0.0,54
8804,0.30103,0.30103,54
8903,0.0,0.0,54
9026,0.0,0.0,54
9100,-1.0,-1.0,54
9200,-1.0,-1.0,54
9303,0.0,0.0,54
9400,-1.0,-1.0,54
9500,-1.0,-1.0,54
9662,0.0,0.0,54
9700,-1.0,-1.0,54
9887,0.0,0.0,54
9957,0.0,0.0,54
10000,0.30103,0.30103,54
0,0.0,0.0,55
100,0.0,0.0,55
200,0.0,0.0,55
300,0.0,0.0,55
400,0.0,0.0,55
500,0.0,0.0,55
600,0.0,0.0,55
700,0.0,0.0,55
800,0.0,0.0,55
900,0.0,0.0,55
1000,0.0,0.0,55
1100,0.0,0.0,55
1200,0.0,0.0,55
1300,0.0,0.0,55
1400,0.0,0.0,55
1500,0.0,0.0,55
1600,0.0,0.0,55
1731,0.30103,0.30103,55
1800,0.0,0.0,55
1900,0.0,0.0,55
2000,0.30103,0.30103,55
2100,0.30103,0.30103,55
2200,0.30103,0.30103,55
2300,0.30103,0.30103,55
2400,0.30103,0.30103,55
2594,0.4771213,0.4771213,55
2603,0.4771213,0.4771213,55
2711,0.4771213,0.4771213,55
2815,0.4771213,0.4771213,55
2901,0.4771213,0.4771213,55
3003,0.4771213,0.4771213,55
3101,0.4771213,0.4771213,55
3200,0.4771213,0.4771213,55
3319,0.60206,0.60206,55
3406,0.60206,0.60206,55
3506,0.60206,0.60206,55
3606,0.60206,0.60206,55
3702,0.60206,0.60206,55
3800,0.60206,0.60206,55
3902,0.60206,0.60206,55
4024,0.69897,0.69897,55
4132,0.69897,0.69897,55
4231,0.69897,0.69897,55
4306,0.69897,0.69897,55
4400,0.69897,0.69897,55
4508,0.69897,0.69897,55
4601,0.69897,0.69897,55
4704,0.69897,0.69897,55
4802,0.69897,0.69897,55
4908,0.69897,0.69897,55
5002,0.69897,0.69897,55
5100,0.69897,0.69897,55
5207,0.69897,0.69897,55
5300,0.69897,0.69897,55
5404,0.69897,0.69897,55
5504,0.69897,0.69897,55
5600,0.69897,0.69897,55
5725,0.7781513,0.7781513,55
5804,0.7781513,0.7781513,55
5906,0.7781513,0.7781513,55
6028,0.7781513,0.7781513,55
6101,0.69897,0.69897,55
6204,0.69897,0.69897,55
6314,0.7781513,0.7781513,55
6406,0.7781513,0.7781513,55
6506,0.7781513,0.7781513,55
6608,0.7781513,0.7781513,55
6719,0.7781513,0.7781513,55
6803,0.7781513,0.7781513,55
6920,0.7781513,0.7781513,55
7005,0.7781513,0.7781513,55
7101,0.7781513,0.7781513,55
7201,0.7781513,0.7781513,55
7305,0.7781513,0.7781513,55
7400,0.7781513,0.7781513,55
7501,0.7781513,0.7781513,55
7602,0.7781513,0.7781513,55
7701,0.7781513,0.7781513,55
7800,0.7781513,0.7781513,55
7902,0.7781513,0.7781513,55
8005,0.7781513,0.7781513,55
8100,0.7781513,0.7781513,55
8202,0.7781513,0.7781513,55
8300,0.7781513,0.7781513,55
8400,0.7781513,0.7781513,55
8503,0.7781513,0.7781513,55
8607,0.7781513,0.7781513,55
8701,0.7781513,0.7781513,55
8800,0.7781513,0.7781513,55
8903,0.7781513,0.7781513,55
9000,0.7781513,0.7781513,55
9103,0.7781513,0.7781513,55
9201,0.7781513,0.7781513,55
9303,0.7781513,0.7781513,55
9400,0.7781513,0.7781513,55
9504,0.7781513,0.7781513,55
9600,0.7781513,0.7781513,55
9701,0.7781513,0.7781513,55
9801,0.7781513,0.7781513,55
9903,0.7781513,0.7781513,55
10000,0.7781513,0.7781513,55
0,0.0,0.0,56
100,0.0,0.0,56
200,0.0,0.0,56
300,0.0,0.0,56
400,0.0,0.0,56
518,0.30103,0.30103,56
600,0.30103,0.30103,56
700,0.30103,0.30103,56
800,0.30103,0.30103,56
964,0.4771213,0.4771213,56
1020,0.60206,0.60206,56
1106,0.4771213,0.4771213,56
1204,0.4771213,0.4771213,56
1352,0.60206,0.60206,56
1425,0.60206,0.60206,56
1558,0.60206,0.60206,56
1635,0.69897,0.69897,56
1798,0.69897,0.69897,56
1857,0.69897,0.69897,56
1902,0.69897,0.69897,56
2011,0.69897,0.69897,56
2100,0.69897,0.69897,56
2230,0.69897,0.69897,56
2303,0.69897,0.69897,56
2410,0.69897,0.69897,56
2504,0.69897,0.69897,56
2602,0.69897,0.69897,56
2702,0.69897,0.69897,56
2801,0.69897,0.69897,56
2901,0.69897,0.69897,56
3002,0.69897,0.69897,56
3102,0.69897,0.69897,56
3201,0.69897,0.69897,56
3301,0.69897,0.69897,56
3467,0.7781513,0.7781513,56
3561,0.7781513,0.7781513,56
3637,0.7781513,0.7781513,56
